V8,V9,demAgeFull,demGender,demEduFull,demHisp,demRace,demPidNoLn,demPidLean,demPidClos,demCitizen,demRVoter,demRVoter2,demState,demZIP,nr1,nr1a,nr2,nr3,v16g5,v16g5a,demLL1,demCell,demCellP,demOwnHeal,demInsured,demInsType,demFluShot,demBinge,demSmoke,timQ45_4,demUnion,demUnionPP,demMarital,demInc,demInc2,invest,timQ51_1,timQ51_2,timQ51_3,timQ51_4,demOwn,demMove,demHHsize,timQ55_1,timQ55_2,timQ55_3,timQ55_4,demRelig,demEvang,demAttend,demReligImp,timQ62_1,timQ62_2,timQ62_3,timQ62_4,timQ64_1,timQ64_2,timQ64_3,timQ64_4,demMilHH1,demMilHH2,demUsr,demEmploy,Q156,demSmallb,industry,demCollar,timQ438_1,timQ438_2,timQ438_3,timQ438_4,demPolIdeo,Q450,demTea,Q689,Q95,timQ694_1,BF2,BF2_TEXT,BF3_4,BF3_5,BF3_6,BF3_7,BF3_7_TEXT,BF4,BF4_TEXT,wts,BF1_4NET,BF1_5NET,BF1_6NET,BF1_7NET,BF1_8NET,BF1_9NET,BF1_10NET,BF1_11NET,BF1_12NET,BF1_13NET,BF1_14NET,BF1_15NET,BF1_15_TEXTNET,BF3_4NET,BF3_5NET,BF3_6NET,BF3_7NET,BF3_7_TEXTNET,wts.1,v16g18,v16g18_ln
9/30/16 14:17,9/30/16 15:12,34,1,3,2,4,1,1,NA,1,1,1,41,1123,2,2,4,1,2,1,2,1,1,3,1,1,2,7,1,6,2,NA,4,4,NA,2,3.044,19.511,20.696,4,2,3,6,6.284,16.963,20.224,3,12,2,5,4,6.84,21.856,22.994,3,NA,NA,NA,NA,2,NA,2,1,1,1,8,2,7.288,7.288,8.476,1,6,3,1,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,1.905082069,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1.905082069,2,NA
9/30/16 14:36,9/30/16 15:13,14,1,5,2,3,4,NA,3,1,1,1,36,1991,2,2,2,1,3,NA,2,1,1,3,1,6,2,51,1,7,2,NA,1,1,NA,3,3.272,19.629,25.488,4,2,2,6,2.995,11.883,17.439,3,12,2,5,3,8.156,28.885,29.621,3,NA,NA,NA,NA,1,2,1,7,NA,NA,NA,3,6.378,6.378,8.049,1,8,5,1,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,1.582561759,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1.582561759,3,1
9/30/16 14:47,9/30/16 15:13,13,1,5,2,4,2,2,NA,1,1,1,49,895,1,1,2,3,1,1,2,2,NA,3,2,NA,1,2,2,7,2,NA,2,2,NA,2,3.267,11.068,12.759,4,2,1,6,9.645,19.857,26.183,4,1,1,2,1,9.759,16.409,17.698,4,NA,NA,NA,NA,2,NA,3,1,1,1,3,1,20.673,20.673,21.981,1,7,2,2,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,0.731482302,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.731482302,1,NA
9/30/16 14:03,9/30/16 15:13,25,2,6,2,2,3,NA,1,1,1,1,48,4129,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,6,2,NA,2,4,NA,1,3.557,25.405,28.235,4,1,5,9,5.907,28.529,31.434,3,12,2,5,3,5.366,25.799,28.595,3,NA,NA,NA,NA,2,NA,1,4,NA,NA,NA,2,15.675,15.675,17.399,1,4,3,2,NA,NA,NA,12,Chinese,NA,NA,NA,NA,,NA,,0.422566746,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,0.422566746,3,1
9/30/16 14:02,9/30/16 15:13,28,1,5,2,4,1,1,NA,1,1,1,10,1343,2,2,4,2,2,1,2,1,1,2,1,1,2,48,1,6,2,NA,2,6,1,1,2.351,26.255,27.623,5,1,2,6,29.035,42.936,44.676,4,1,1,4,2,7.198,27.638,28.566,4,NA,NA,NA,NA,2,NA,2,1,1,1,5,1,6.741,6.741,7.663,1,7,1,2,NA,NA,NA,6,,NA,NA,NA,NA,,NA,,0.742369508,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,0.742369508,2,NA
9/30/16 14:57,9/30/16 15:14,15,2,5,2,4,2,2,NA,1,1,1,1,1640,2,2,3,1,1,1,2,1,1,3,2,NA,2,6,1,5,2,NA,6,1,NA,3,1.928,9.309,10.561,4,2,3,13,2.218,7.758,10.972,4,11,1,3,1,4.554,16.781,17.143,5,NA,NA,NA,NA,2,NA,3,8,NA,NA,NA,2,2.308,2.308,3.398,1,2,4,2,NA,NA,NA,5,,NA,NA,NA,NA,,NA,,0.722570799,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0.722570799,3,1
9/30/16 14:51,9/30/16 15:16,28,2,5,2,4,1,1,NA,1,1,1,41,1088,2,2,4,2,2,1,1,2,NA,4,1,5,2,2,2,9,2,NA,4,1,NA,3,2.582,12.614,16.244,5,2,3,4,2.344,12.932,15.698,5,1,1,5,2,3.013,17.156,18.386,7,NA,NA,NA,NA,2,NA,2,6,NA,NA,NA,3,5.246,5.246,6.739,1,7,2,1,NA,NA,NA,3,,NA,NA,NA,NA,,NA,,0.733325369,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,0.733325369,2,NA
9/30/16 15:00,9/30/16 15:17,18,2,9,2,4,2,2,NA,1,1,1,33,162,2,2,2,1,1,1,2,1,1,2,1,1,2,77,1,7,2,NA,1,6,1,1,1.76,18.089,19.116,5,2,4,4,1.95,11.043,13.392,4,5,2,4,3,2.067,10.679,11.859,3,NA,NA,NA,NA,2,NA,1,1,1,1,2,1,2.648,2.648,3.484,1,3,2,2,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,0.662604428,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,0.662604428,1,NA
9/30/16 14:36,9/30/16 15:17,39,2,5,2,4,2,1,NA,1,1,1,36,1978,1,1,2,2,1,1,1,1,3,2,1,7,2,71,2,6,2,NA,2,4,NA,2,5.056,34.394,37.656,4,1,1,6,7.268,21.084,29.641,3,12,2,6,4,11.19,28.764,32.458,3,NA,NA,NA,NA,1,2,2,3,1,3,8,3,17.107,17.107,20.185,1,4,1,2,NA,NA,NA,2,,NA,NA,NA,NA,,NA,,0.794346484,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.794346484,1,NA
9/30/16 13:56,9/30/16 15:18,53,1,8,2,4,2,2,NA,1,1,1,5,4004,2,2,2,6,1,2,1,1,3,3,1,1,2,8,1,6,2,NA,4,4,NA,3,2.377,13.681,14.838,4,2,5,4,2.5,9.356,11.982,3,2,2,6,2,8.292,28.365,29.641,4,NA,NA,NA,NA,1,1,2,2,1,1,NA,1,26.218,26.218,27.258,1,4,5,2,NA,NA,NA,12,Swiss/Portuguese,NA,NA,NA,NA,,NA,,0.654224926,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,0.654224926,1,NA
9/30/16 14:07,9/30/16 15:18,28,2,7,2,4,3,NA,1,1,1,1,44,3308,2,1,2,1,3,NA,2,1,1,3,1,1,1,2,2,22,2,NA,2,4,NA,2,2.549,20.825,22.532,5,1,5,13,3.174,14.2,17.163,4,10,2,6,3,2.622,2.622,4.992,1,NA,NA,NA,NA,2,NA,2,1,2,1,8,1,4.51,4.51,6.029,1,3,2,2,NA,NA,NA,2,,NA,NA,NA,NA,,NA,,0.860093022,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.860093022,3,1
9/30/16 14:45,9/30/16 15:19,12,1,7,2,1,1,1,NA,1,1,1,10,1498,2,2,4,1,2,1,2,1,1,1,1,1,2,2,2,8,2,NA,6,5,NA,4,11.49,40.315,40.903,4,1,1,6,7.557,18.935,20.363,5,11,2,2,2,12.898,36.375,37.792,4,NA,NA,NA,NA,1,2,2,3,1,3,8,3,6.787,6.787,7.022,1,8,2,2,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,0.470438987,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.470438987,2,NA
9/30/16 15:02,9/30/16 15:19,4,2,5,2,4,1,2,NA,1,1,1,15,2146,1,1,2,5,1,2,2,1,1,2,1,3,1,2,2,6,2,NA,1,3,NA,3,1.833,7.909,8.809,4,2,1,6,1.385,9.515,9.905,6,1,1,4,1,1.797,15.28,16.016,4,NA,NA,NA,NA,2,NA,2,5,NA,NA,NA,1,0.294,0.294,1.33,1,4,3,2,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,0.832319008,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.832319008,2,NA
9/30/16 14:59,9/30/16 15:20,9,2,6,2,4,3,NA,3,1,1,1,36,1936,1,1,2,6,2,1,2,1,1,1,1,6,2,2,1,9,2,NA,2,2,NA,3,1.684,8.168,8.682,4,2,2,13,1.707,5.806,7.178,3,12,2,4,3,3.77,10.973,11.399,3,NA,NA,NA,NA,2,NA,1,4,NA,NA,NA,2,4.477,4.477,4.887,1,8,4,1,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,0.832319008,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.832319008,2,NA
9/30/16 14:05,9/30/16 15:21,46,1,7,2,4,1,1,NA,1,1,1,41,1131,2,1,4,2,2,1,2,1,1,4,1,5,2,2,2,6,2,NA,2,2,NA,1,2.712,23.619,26.527,4,1,4,6,12.588,22.942,27.22,3,1,1,2,1,37.544,56.523,58.065,4,NA,NA,NA,NA,1,1,2,6,NA,NA,NA,1,6.383,6.383,8.811,1,6,3,1,NA,NA,NA,3,,NA,NA,NA,NA,,NA,,0.818790325,2,1,1,1,2,2,1,1,2,1,2,2,1,2,2,2,2,1,0.818790325,2,NA
9/30/16 14:46,9/30/16 15:21,9,2,6,1,3,4,NA,3,1,1,1,22,743,2,1,2,8,3,NA,2,2,NA,3,1,6,2,2,1,6,2,NA,1,1,NA,4,5.053,31.458,32.383,5,2,1,6,4.157,15.392,17.308,3,12,2,5,3,20.246,101.997,103.8,3,NA,NA,NA,NA,2,NA,1,7,NA,NA,NA,3,4.021,4.021,10.465,1,8,5,2,NA,NA,NA,NA,,NA,1,NA,NA,,2,,1.816923361,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1.816923361,3,1
9/30/16 13:55,9/30/16 15:22,15,2,5,2,4,1,1,NA,1,1,1,47,775,2,2,4,8,2,1,1,1,1,1,1,1,2,63,2,6,2,NA,2,4,NA,3,1.726,7.358,8.562,4,2,3,13,2.419,6.698,8.607,4,11,1,2,1,19.857,38.656,39.359,5,NA,NA,NA,NA,2,NA,3,2,1,2,NA,2,1.408,1.408,2.279,1,5,3,1,NA,NA,NA,2,,NA,NA,NA,NA,,NA,,0.722570799,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.722570799,2,NA
9/30/16 15:05,9/30/16 15:23,33,1,9,2,4,4,NA,1,1,1,1,22,733,2,2,2,7,1,1,2,1,1,2,1,1,2,37,2,8,1,1,1,4,NA,2,1.66,16.252,17.158,8,2,5,4,1.54,8.232,9.801,6,9,2,5,4,2.335,8.487,9.748,4,NA,NA,NA,NA,2,NA,1,2,1,1,NA,1,1.518,1.518,2.455,1,1,1,2,NA,NA,NA,2,,NA,NA,NA,NA,,NA,,0.640173827,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0.640173827,1,NA
9/30/16 14:07,9/30/16 15:23,6,2,5,2,4,1,1,NA,1,1,1,43,1773,1,1,1,2,1,2,2,1,1,4,1,1,1,4,1,8,2,NA,1,2,NA,3,86.462,95.339,96.31,5,1,5,9,40.358,47.991,50.358,5,1,1,2,1,57.472,67.8,69.574,4,NA,NA,NA,NA,2,NA,3,5,NA,NA,NA,3,2.357,2.357,3.341,1,6,2,1,NA,NA,NA,2,,NA,NA,NA,NA,,NA,,0.722570799,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,0.722570799,2,NA
9/30/16 13:43,9/30/16 15:24,30,1,8,2,4,4,NA,3,1,1,1,44,3081,2,1,3,1,3,NA,2,1,1,1,1,4,2,50,2,6,2,NA,4,4,NA,1,2.401,18.264,19.389,4,1,5,6,3.899,11.822,14.723,3,1,2,4,3,2.276,22.073,23.387,4,NA,NA,NA,NA,2,NA,2,1,1,3,7,1,5.025,5.025,7.798,1,3,2,2,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,0.658009904,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,0.658009904,1,NA
9/30/16 14:54,9/30/16 15:24,7,2,5,2,3,3,NA,3,1,1,2,41,1085,2,2,2,1,3,NA,2,1,1,3,1,3,1,5,2,7,2,NA,2,3,NA,3,2.295,15.489,16.197,4,2,1,9,2.296,14.432,18.246,3,11,1,5,1,10.58,38.488,39.696,5,NA,NA,NA,NA,2,NA,3,4,NA,NA,NA,3,7.858,7.858,8.62,1,8,4,2,NA,NA,NA,12,Indian ,NA,NA,NA,NA,,NA,,1.35714998,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1.35714998,1,NA
9/30/16 15:03,9/30/16 15:25,17,2,7,2,3,3,NA,3,1,1,1,34,934,2,2,1,6,1,1,2,1,1,1,1,1,1,2,2,6,2,NA,1,2,NA,2,2.363,17.533,18.683,5,2,3,9,3.1,8.941,11.179,3,11,2,1,1,10.97,24.221,25,4,NA,NA,NA,NA,2,NA,3,1,1,1,7,3,1.859,1.859,2.592,1,7,3,2,NA,NA,NA,12,JAMAICAN,NA,NA,NA,NA,,NA,,1.591756235,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1.591756235,1,NA
9/30/16 14:23,9/30/16 15:25,25,2,9,2,2,3,NA,3,1,1,1,4,2953,2,2,3,2,3,NA,2,1,1,2,1,1,1,5,2,6,2,NA,2,6,3,1,2.229,18.726,20.892,5,1,5,6,4.324,11.115,13.14,3,12,2,5,3,8.425,22.264,23.461,3,NA,NA,NA,NA,1,2,2,2,1,1,NA,2,9.065,9.065,9.883,1,8,4,2,NA,NA,NA,12,Chinese,NA,NA,NA,NA,,NA,,0.379014583,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,0.379014583,3,1
9/30/16 14:49,9/30/16 15:26,6,2,5,1,4,2,1,NA,1,1,1,15,2114,2,1,1,1,1,1,1,1,1,1,1,3,1,4,2,6,2,NA,1,2,NA,3,11.335,21.353,22.332,4,3,3,13,4.158,9.072,11.601,3,2,2,2,1,5.707,23.792,25.448,4,NA,NA,NA,NA,2,NA,3,5,NA,NA,NA,1,2.743,2.743,3.811,1,1,1,1,NA,NA,NA,NA,,NA,NA,1,1,,1,,1.145336478,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1.145336478,1,NA
9/30/16 14:50,9/30/16 15:26,16,2,5,2,4,1,1,NA,1,1,1,10,1582,2,2,3,2,2,2,2,1,1,3,1,6,2,2,1,8,2,NA,1,1,NA,3,3.011,13.985,15.513,4,1,3,9,11.223,19.908,20.856,4,12,2,6,3,5.722,14.865,16.422,3,NA,NA,NA,NA,2,NA,2,3,1,2,3,2,5.786,5.786,6.376,1,8,5,1,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,0.722570799,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.722570799,2,NA
9/30/16 14:57,9/30/16 15:26,19,2,8,2,3,2,1,NA,1,1,1,41,1143,2,2,1,6,1,1,2,1,1,3,1,1,2,NA,2,5,2,NA,6,3,NA,2,2.402,12.014,16.18,4,2,2,9,5.118,17.618,19.923,3,11,1,4,2,11.121,243.35,244.474,4,NA,NA,NA,NA,2,NA,2,2,1,1,NA,2,3.307,3.307,4.382,1,3,3,2,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,1.298232838,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.298232838,1,NA
9/30/16 13:13,9/30/16 15:26,38,2,9,2,4,3,NA,2,1,1,1,23,2249,2,2,3,1,3,NA,1,1,2,4,1,6,1,2,2,16,2,NA,2,1,NA,3,3.943,44.535,46.986,7,1,4,6,336.245,346.371,349.47,5,1,2,2,1,6.877,29.188,31.123,8,NA,NA,NA,NA,2,NA,1,7,NA,NA,NA,2,11.754,11.754,13.85,1,4,2,1,NA,NA,NA,1,,NA,NA,NA,NA,,NA,,0.748718252,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,0.748718252,2,NA
9/30/16 13:54,9/30/16 15:27,48,2,6,2,4,3,NA,1,1,1,1,11,1244,2,1,4,2,2,1,1,1,2,1,1,1,1,8,2,6,2,NA,2,6,1,2,1.574,13.097,13.89,5,1,5,6,1.225,5.66,7.84,3,1,2,1,2,4.023,12.784,13.55,5,NA,NA,NA,NA,2,NA,2,6,NA,NA,NA,1,1.04,1.04,1.77,1,3,2,2,NA,NA,NA,3,,NA,NA,NA,NA,,NA,,0.689605269,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.689605269,3,2
9/30/16 15:00,9/30/16 15:28,18,2,7,2,4,3,NA,3,1,1,1,33,217,2,1,2,1,3,NA,2,1,1,1,1,1,2,86,2,6,2,NA,1,4,NA,3,1.741,13.904,14.511,7,2,3,6,2.755,7.553,8.875,3,12,2,4,4,2.478,11.41,12.427,3,NA,NA,NA,NA,2,NA,1,1,1,2,3,1,25.295,25.295,26.192,1,4,2,2,NA,NA,NA,6,,NA,NA,NA,NA,,NA,,0.824507491,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,0.824507491,3,1
9/30/16 15:15,9/30/16 15:29,6,1,7,2,4,1,2,NA,1,1,1,20,1980,2,2,4,2,2,1,2,1,2,3,2,NA,1,2,2,5,2,NA,1,1,NA,3,2.224,8.577,9.775,4,1,4,17,1.158,5.404,9.585,3,1,1,4,1,1.127,15.022,16.176,5,NA,NA,NA,NA,2,NA,2,7,NA,NA,NA,2,2.872,2.872,5.283,1,7,3,1,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,0.834676184,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.834676184,2,NA
9/30/16 15:06,9/30/16 15:30,13,2,5,2,4,2,2,NA,1,1,1,10,1548,2,2,4,1,1,1,1,1,2,3,1,6,2,7,1,6,2,NA,1,1,NA,3,2.185,10.893,11.491,4,3,5,17,2.121,9.203,11.405,3,12,2,5,3,6.742,12.892,13.466,3,NA,NA,NA,NA,2,NA,3,4,NA,NA,NA,3,2.015,2.015,3.736,1,8,5,2,NA,NA,NA,3,,NA,NA,NA,NA,,NA,,0.722570799,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.722570799,1,NA
9/30/16 15:07,9/30/16 15:31,19,2,6,1,4,2,2,NA,1,1,2,10,1416,2,2,2,1,1,2,1,1,1,3,1,4,2,51,2,12,2,NA,2,5,NA,3,2.515,11.969,13.011,6,1,3,13,2.088,16.9,18.093,6,11,2,3,1,7.781,27.489,28.226,9,NA,NA,NA,NA,2,NA,2,1,2,2,8,2,2.104,2.104,3.281,1,4,3,1,NA,NA,NA,NA,,NA,NA,NA,1,BRAZIL,4,BRAZIL,1.009113437,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1.009113437,1,NA
9/30/16 14:44,9/30/16 15:31,3,2,5,2,4,4,NA,3,1,1,1,19,2912,2,2,5,1,1,2,1,1,1,4,2,NA,2,2,2,5,2,NA,1,4,NA,3,2.472,30.315,31.671,4,1,5,17,18.34,23.712,26.598,3,1,1,4,2,3.648,17.835,19.048,4,NA,NA,NA,NA,2,NA,3,5,NA,NA,NA,1,25.713,25.713,27.738,1,8,2,2,NA,NA,NA,2,,NA,NA,NA,NA,,NA,,0.722570799,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,0.722570799,2,NA
9/30/16 14:51,9/30/16 15:32,22,2,6,2,4,3,NA,3,1,1,1,31,111,2,2,4,1,2,1,2,1,1,4,1,5,1,2,1,6,2,NA,2,5,NA,2,1.678,10.522,11.58,4,1,5,9,1.908,10.469,12.067,3,11,1,5,3,60.197,155.303,155.988,4,NA,NA,NA,NA,2,NA,2,1,2,2,4,2,10.936,10.936,11.645,1,4,1,1,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,0.713447784,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,0.713447784,3,2
9/30/16 14:54,9/30/16 15:33,24,1,6,2,4,2,1,NA,1,1,1,34,1125,1,1,1,6,1,1,1,2,NA,3,1,1,2,86,1,10,2,NA,2,4,NA,4,4.238,10.573,11.4,4,2,4,15,1.62,4.941,6.35,3,12,2,6,1,10.138,340.385,341.341,20,NA,NA,NA,NA,2,NA,1,1,1,2,1,1,6.709,12.172,13.024,3,6,2,1,NA,NA,NA,3,,NA,NA,NA,NA,,NA,,0.742369508,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.742369508,1,NA
9/30/16 14:56,9/30/16 15:33,24,2,7,2,4,1,1,NA,1,1,1,10,1479,2,1,4,2,2,1,2,1,1,2,1,1,2,6,2,6,2,NA,2,5,NA,1,1.916,12.078,14.546,4,1,1,17,4.681,13.125,15.881,3,1,1,1,1,2.773,16.136,18.162,4,NA,NA,NA,NA,2,NA,3,1,2,2,8,1,3.519,3.519,5.919,1,6,2,2,NA,NA,NA,1,,NA,NA,NA,NA,,NA,,0.860093022,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.860093022,2,NA
9/30/16 15:05,9/30/16 15:33,51,1,8,2,4,2,2,NA,1,1,1,48,4134,1,1,1,1,1,1,1,1,2,3,1,5,1,2,1,6,2,NA,2,5,NA,1,2.558,22.203,25.673,4,1,5,6,2.857,9.887,11.897,3,11,2,6,2,5.021,50.353,51.806,5,NA,NA,NA,NA,2,NA,2,6,NA,NA,NA,1,4.261,9.037,11.092,2,2,2,2,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,0.654224926,2,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0.654224926,1,NA
9/30/16 15:23,9/30/16 15:34,28,1,9,1,2,3,NA,3,1,1,1,29,3643,1,1,1,6,1,1,2,1,1,1,1,4,1,97,2,6,2,NA,2,6,4,1,1.471,8.022,8.657,5,1,5,9,1.405,8.491,10.085,3,9,2,6,4,1.982,5.055,5.523,3,NA,NA,NA,NA,2,NA,2,1,1,2,7,1,1.233,1.233,1.94,1,1,1,2,NA,NA,NA,NA,,NA,NA,NA,1,taiwan,4,brasil,0.554843441,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,0.554843441,1,NA
9/30/16 15:03,9/30/16 15:35,23,2,8,2,4,2,1,NA,1,1,1,15,2125,1,2,1,6,1,1,2,1,1,3,1,1,1,2,2,7,2,NA,2,5,NA,2,2.418,14.197,15.829,4,1,1,9,2.435,8.78,10.701,3,1,2,2,2,3.275,16.899,17.911,4,NA,NA,NA,NA,2,NA,2,3,1,3,8,1,2.581,2.581,4.22,1,2,2,2,NA,NA,NA,8,,NA,NA,NA,NA,,NA,,0.79618604,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,0.79618604,1,NA
9/30/16 14:09,9/30/16 15:35,9,2,5,2,4,2,1,NA,1,1,1,26,2747,2,1,2,1,1,1,2,1,1,3,2,NA,2,2,1,8,2,NA,2,3,NA,3,1.785,15.023,15.574,5,1,3,15,15.411,22.504,43.533,3,10,2,6,2,5.345,13.616,14.576,3,NA,NA,NA,NA,2,NA,3,4,NA,NA,NA,2,32.599,32.599,33.676,1,1,1,2,NA,NA,NA,8,,NA,NA,NA,NA,,NA,,0.832319008,1,1,1,1,2,2,1,1,2,1,2,2,1,2,2,2,2,1,0.832319008,1,NA
9/30/16 15:01,9/30/16 15:35,21,2,3,2,4,3,NA,1,1,1,2,10,1534,2,2,4,1,2,1,2,1,1,3,1,6,2,48,1,6,2,NA,4,1,NA,3,2.461,15.049,16.05,4,1,1,9,4.046,10.294,16.134,3,11,2,5,3,17.637,35.163,35.801,4,NA,NA,NA,NA,2,NA,3,4,NA,NA,NA,3,9.933,9.933,11.443,1,8,5,2,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,,2.001181186,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2.001181186,1,NA
9/30/16 14:59,9/30/16 15:35,2,1,3,2,4,3,NA,2,1,1,1,39,495,2,2,2,1,2,1,2,1,1,2,1,3,2,2,1,6,2,NA,1,5,NA,4,1.95,13.708,15.073,4,1,5,13,4.504,11.619,13.89,3,10,2,6,4,3.781,33.522,34.422,4,NA,NA,NA,NA,2,NA,3,5,NA,NA,NA,1,7.129,7.129,8.254,1,4,3,2,NA,NA,NA,4,,NA,NA,NA,NA,,NA,,1.942043748,2,2,1,1,2,2,2,1,2,1,2,1,1,2,2,2,2,1,1.942043748,1,NA
9/30/16 15:12,9/30/16 15:36,22,1,7,2,4,2,1,NA,1,1,1,15,2103,1,2,1,1,1,1,2,1,1,2,1,1,2,2,2,7,2,NA,2,5,NA,1,2.132,9.324,11.68,4,1,5,13,3.265,8.889,10.816,4,1,2,4,3,4.942,14.806,16.007,4,NA,NA,NA,NA,2,NA,2,3,2,3,8,1,3.308,3.308,5.492,1,2,3,2,NA,NA,NA,1,,NA,NA,NA,NA,,NA,,1.002947607,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1.002947607,1,NA
9/30/16 15:06,9/30/16 15:37,8,2,6,2,4,2,2,NA,1,1,2,44,3311,2,1,2,2,1,3,2,1,1,2,2,NA,2,7,1,5,2,NA,6,3,NA,3,4.117,14.893,16.113,4,1,1,13,2.302,9.022,12.715,3,10,2,5,3,4.719,15.322,16.308,4,NA,NA,NA,NA,2,NA,2,4,NA,NA,NA,3,6.113,6.113,7.063,1,8,4,1,NA,NA,NA,3,,NA,NA,NA,NA,,NA,,0.722570799,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.722570799,2,NA
9/30/16 14:12,9/30/16 15:37,36,2,5,2,4,3,NA,3,1,1,2,43,1769,2,2,3,2,2,1,1,1,2,3,1,1,2,2,NA,8,2,NA,2,3,NA,3,3.736,96.996,99.239,6,2,4,9,3.767,15.69,18.563,5,11,1,2,1,7.649,32.687,34.01,8,NA,NA,NA,NA,2,NA,3,4,NA,NA,NA,2,6.385,6.385,7.877,1,6,3,1,NA,NA,NA,2,,NA,NA,NA,NA,,NA,,0.689605269,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.689605269,2,NA
9/30/16 15:25,9/30/16 15:37,23,1,4,2,4,3,NA,3,1,1,1,50,816,1,1,3,3,2,1,1,1,2,2,1,1,1,6,1,12,2,NA,1,2,NA,3,2.312,9.664,9.963,5,2,4,6,1.471,6.495,6.874,4,7,2,3,1,3.944,7.744,9.459,3,NA,NA,NA,NA,2,NA,2,5,NA,NA,NA,1,2.662,2.662,3.827,1,6,2,1,NA,NA,NA,3,,NA,NA,NA,NA,,NA,,0.855124859,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.855124859,2,NA
9/30/16 14:31,9/30/16 15:38,51,1,6,2,4,3,NA,2,1,1,1,3,3489,2,2,3,4,2,2,1,2,NA,3,1,5,1,2,1,7,2,NA,5,2,NA,1,16.107,32.979,34.653,4,1,6,6,4.354,12.351,17.208,3,12,2,6,3,10.099,27.489,29.603,3,NA,NA,NA,NA,1,1,2,3,2,3,8,2,6.063,6.063,7.868,1,3,3,2,NA,NA,NA,1,,NA,NA,NA,NA,,NA,,0.694094565,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0.694094565,1,NA
